ID,Company-path,Description,Price,Price 2,Currency,Discount percentage,Company,Type,Model,Processor Brand,Processor,RAM,Storage,GPU,Screen,Color,OS
https://barbechli.tn/product/632401e5219d572b84b70ab0b7542761,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable ASUS Vivobook 15X OLED K3504VA / i7-1355U / 16 Go / 512 Go SSD / Windows 11 / Silver,2259,,,,Tunisianet,Pc Portable,ASUS Vivobook 15X OLED K3504VA / i7-1355U /,,i7,16 Go,16 Go,,,Silver,Windows 11
https://barbechli.tn/product/75e7af179cace3ab740a8413d382b8c6,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable ASUS ExpertBook B5 B5602CVA / i5-1340P / 24 Go DDR5 / 512 Go SSD / Noir,2615,2645.0,DT,-1.0,Tunisianet,Pc Portable,ASUS ExpertBook B5 B5602CVA / i5-1340P /,R5,i5,24 Go,24 Go,,,Noir,
https://barbechli.tn/product/f6a3f0a8c34f47b4711a23b4285d0c9b,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Asus VivoBook 15 X1504 / i3 13è Gén / 8 Go / Win11 / Bleu,1065,1049.0,DT,,Tunisianet,Pc Portable,Asus VivoBook 15 X1504 / i3 13è Gén /,n11,i3,8 Go,8 Go,,,Bleu,
https://barbechli.tn/product/893c119e3c27c3062f4bf9896f53c02f,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable DELL VOSTRO 3520 / i7-1255U / 16 Go / 512 Go SSD / Noir / Windows 11,1909,,,,Tunisianet,Pc Portable,DELL VOSTRO 3520 / i7-1255U /,,i7,16 Go,16 Go,,,Noir,Windows 11
https://barbechli.tn/product/7f169a85573a7cd760ec909192429a26,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tech_store.jpg,LENOVO IDEAPAD SLIM 3 15IAH8 CORE i5-12450H 8Go 512Go SSD,1489,,,,Tech Store,,,,i5,8Go,8Go,,,,
https://barbechli.tn/product/173f0df3c52a862420ca2e5bc528158c,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable HP ProBook 450 G9 - i7 12è Gén - 16 Go - Silver,2799,,,,Technopro,Pc Portable,HP ProBook 450 G9 - i7 12è Gén -,,i7,16 Go,16 Go,,,Silver,
https://barbechli.tn/product/5f03786f4d44a3dbd927d8b9a22b1766,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Apple MacBook Air M3 8Go 256Go SSD - Minuit,4569,,,,Technopro,,,Apple,M3,8Go,8Go,,,,
https://barbechli.tn/product/3bdecebc13eaa55bd2a5779dacbf3301,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Apple MacBook Air M3 8Go 256Go SSD - Gris Sidéral,4569,,,,Technopro,,,Apple,M3,8Go,8Go,,,Gris,
https://barbechli.tn/product/83a98c75ae8b787d9264c04f7e726a1b,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,"Ordinateur portable APPLE MacBook Air M2 13"" 256 Go MC7X4FN/A - Noir",4379,,,,Technopro,portable,APPLE MacBook Air,APPLE,M2,256 Go,256 Go,,"13""",Noir,
https://barbechli.tn/product/c03945b9a5b4a3b970fb7e32f1d6a53d,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable HP 15-fd0094nk / i5-1334U / 16 Go / 512 Go SSD / Silver & Bleu,1695,1715.0,DT,-1.0,Technopro,Pc Portable,HP 15-fd0094nk / i5-1334U /,,i5,16 Go,16 Go,,,Silver,
https://barbechli.tn/product/ac6d86ba3452c61f869beb386df9dd04,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable ASUS Vivobook 15 X1504VA i3 13è Gén 4Go 256Go SSD - Silver,1039,,,,Technopro,PC Portable,ASUS Vivobook 15 X1504VA i3 13è Gén,,i3,4Go,4Go,,,Silver,
https://barbechli.tn/product/ffe860fa27b54cd85613a581ccce7ba9,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable LENOVO IdeaPad Slim 3 i3 15IRU8 8Go 256Go SSD,1029,1019.0,DT,,Technopro,PC Portable,LENOVO IdeaPad Slim 3 i3 15IRU8,,i3,8Go,8Go,,,,
https://barbechli.tn/product/e41cc84ad6b4f793491aeb9381a3855f,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable Lenovo IdeaPad1 15AMN7 AMD Ryzen 3 8Go 512Go SSD,929,,,,Technopro,Pc Portable,Lenovo IdeaPad1 15AMN7,N7,N7,8Go,8Go,,,,
https://barbechli.tn/product/4a6f2388d798ca8670cab5f1759b3cf9,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portabe LENOVO V15 G4 AMN AMD Athlon 8Go 256Go SSD - NoirAMD Athlon 8Go 256Go SSD - Noir,719,,,,Technopro,,,AMD,,8Go,8Go,,,Noir,
https://barbechli.tn/product/7fd5b156cb855e2a9e3f14382161c4b7,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable Lenovo IdeaPad Slim 3 15IRU8 i3 13Gén 8Go 256Go SSD - Gris,1059,,,,Technopro,Pc Portable,Lenovo IdeaPad Slim 3 15IRU8 i3 13Gén,,i3,8Go,8Go,,,Gris,
https://barbechli.tn/product/7a321815dc8d18ca81d5b6f5d15c01f8,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable Lenovo IdeaPad 3 15IAU7 i3 12Gén 16Go 256Go SSD - Gris,1105,,,,Technopro,Pc Portable,Lenovo IdeaPad 3 15IAU7 i3 12Gén,,i3,16Go,16Go,,,Gris,
https://barbechli.tn/product/26708153eca43ca474a6f19e7c6479ee,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable HP 15-fd0057nk I3-N305 16Go 256Go SSD - Silver & Bleu,1159,,,,Technopro,Pc Portable,HP 15-fd0057nk I3-N305,N305,I3,16Go,16Go,,,Silver,
https://barbechli.tn/product/e7b556634d326f1527560ad129f25ebb,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Apple MacBook Air M3 13 pouces - Silver - MC8H4FN/A,4649,,,,Technopro,,,Apple,M3,,,,,Silver,
https://barbechli.tn/product/e0948d5bfcc4a6727375756990adbb63,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable HP 15-fd0097nk / i5-1334U / 32 Go / 512 Go SSD / Noir,1789,1815.0,DT,-1.0,Technopro,Pc Portable,HP 15-fd0097nk / i5-1334U /,,i5,32 Go,32 Go,,,Noir,
https://barbechli.tn/product/b2ca0150be906e318d81cce14a0d1211,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable LENOVO IDEAPAD 3 15IAU7 I7 12È GÉN 8G 512GO SSD - GRIS,1939,,,,Technopro,PC Portable,LENOVO IDEAPAD 3 15IAU7 I7 12È GÉN 8G,,I7,512GO,512GO SSD,,,GRIS,
https://barbechli.tn/product/779945f7f536a4166202d6fb5da1029f,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable Asus Expert Book B1500CBA-BQ1961-I5-12ème-16Go-512Go SSD,1999,,,,Technopro,Pc Portable,,,I5,16Go,16Go,,,,
https://barbechli.tn/product/a33660d661a775e8e4a39e94ce373c73,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable DELL VOSTRO 3520 / i7-1255U / 32 Go / 512 Go SSD / Noir,1999,,,,Technopro,Pc Portable,DELL VOSTRO 3520 / i7-1255U /,,i7,32 Go,32 Go,,,Noir,
https://barbechli.tn/product/18a4a66511c0afe9b223ad4c9e8d3ea6,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable Gamer LENOVO Loq 15IRH8 I5 12È Gén 8Go RTX 2050,2099,2139.0,DT,-2.0,Technopro,PC Portable,Gamer LENOVO Loq 15IRH8 I5 12È Gén,,I5,8Go,8Go,RTX 2050,,,
https://barbechli.tn/product/27214fdf0ae37eafbab4cc8b0ecfd125,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable HP 15-fd0045nk i5 13è Gén 24Go 512Go SSD - Silver & Or Chaud,2099,,,,Technopro,PC Portable,HP 15-fd0045nk i5 13è Gén,,i5,24Go,24Go,,,Silver,
https://barbechli.tn/product/08e86a58ca2d3dcee828333ecac65f90,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,"Pc Portable Professionnel Asus Expert Book B1 - i7 12è 16Go 512Go SSD 15.6"" FHD",2249,,,,Technopro,Pc Portable,Professionnel Asus Expert Book B1 - i7 12è,,i7,16Go,16Go,,"6""",,
https://barbechli.tn/product/d04742c429ce9a5c6903989c445341a3,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable HP 15-FD0286NK I7 13È GÉN 24Go 512Go SSD - Silver,2269,,,,Technopro,Pc Portable,HP 15-FD0286NK I7 13È GÉN,,I7,24Go,24Go,,,Silver,
https://barbechli.tn/product/7bdb535d1a88ea4e6633fda73fb5770a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc portable Dell Latitude 3540 / i5 13è gén / 8 Go,2399,,,,Technopro,Pc portable,Dell Latitude 3540 / i5 13è gén /,,i5,8 Go,8 Go,,,,
https://barbechli.tn/product/59997da74dae9ea0900f072d6263351a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable LENOVO THINKPAD E15 GÉN 4 I5 12ÈME GÉN 24GO 512GO SSD - Noir,2789,,,,Technopro,Pc Portable,LENOVO THINKPAD E15 GÉN 4 I5 12ÈME GÉN,,I5,24GO,24GO,,,Noir,
https://barbechli.tn/product/317da12ad37266cd4276c42b732bfc3a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable DELL Gaming 5530 i5 13É 16Go 512Go SSD Rtx3050 Win11,2699,2599.0,DT,,Technopro,Pc Portable,DELL Gaming 5530 i5 13É,n11,i5,16Go,16Go,Rtx3050,,,
https://barbechli.tn/product/310e5b3471ceba6d51109ffe6a40e6ec,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc portable Dell Latitude 3540 / i7 13é gén / 8 Go,2849,2899.0,DT,-2.0,Technopro,Pc portable,Dell Latitude 3540 / i7 13é gén /,,i7,8 Go,8 Go,,,,
https://barbechli.tn/product/1bc972b10e380cca7fda353fce67e6f2,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc portable Lenovo ThinkPad E15 Gen 4 i5 12è Gén 16 Go 512 Go SSD - Noir (21E6009BFE-16),2889,,,,Technopro,Pc portable,Lenovo ThinkPad E15 Gen 4 i5 12è Gén,,i5,16 Go,16 Go,,,Noir,
https://barbechli.tn/product/57e0188e981be85cbd6f60f321f454d3,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable HP ProBook 450 G10 i7 13ème Gén 16Go 512Go SSD - Silver,3049,,,,Technopro,Pc Portable,HP ProBook 450 G10 i7 13ème Gén,,i7,16Go,16Go,,,Silver,
https://barbechli.tn/product/7295eac11bc87c6fb9abec5197232fb1,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,"Pc Portable Lenovo ThinkPad E14 Gen 4 - i7-1255U, 16 Go RAM, PC Portable avec Sacochef offerte",3109,,,,Technopro,Pc Portable,"Lenovo ThinkPad E14 Gen 4 - i7-1255U,",,i7,16 Go,16 Go,,,,
https://barbechli.tn/product/bc19a90ebade770a69491dc3868ba762,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable Gamer MSI Cyborg 15 A13VE / i5 13è Gén / 16Go / RTX 4050,3089,,,,Technopro,PC Portable,Gamer MSI Cyborg 15 A13VE / i5 13è Gén /,,i5,16Go,16Go,RTX 4050,,,
https://barbechli.tn/product/3ee945fb85eecc96567da7fc5eaff760,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable Gamer MSI Cyborg 15 A13VE / i5 13è Gén / 8Go / RTX 4060,3139,,,,Technopro,PC Portable,Gamer MSI Cyborg 15 A13VE / i5 13è Gén /,,i5,8Go,8Go,RTX 4060,,,
https://barbechli.tn/product/dd3515b863276893692aeca6b4ebed6c,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc portable Asus Zenbook 14X i5 12é Gèn 8Go 512Go SSD - Gris (UX5401ZA-KN100W),3199,3339.0,DT,-4.0,Technopro,Pc portable,Asus Zenbook 14X i5 12é Gèn,N100,i5,8Go,8Go,,,Gris,
https://barbechli.tn/product/e4eeea89894f91b80da704cbf8c758fa,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable lenovo Thinkcentre E14 GEN 5 I7 13È GÉN 16 GO 512GO SSD - NOIR,3149,3179.0,DT,-0.94,Technopro,PC Portable,lenovo Thinkcentre E14 GEN 5 I7 13È GÉN,,I7,16 GO,16 GO,,,NOIR,
https://barbechli.tn/product/16c00aabda1ed8f247c4640c2488b830,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable Gamer MSI Cyborg 15 A13VE / i5 13è Gén / 32Go / RTX 4060,3369,,,,Technopro,PC Portable,Gamer MSI Cyborg 15 A13VE / i5 13è Gén /,,i5,32Go,32Go,RTX 4060,,,
https://barbechli.tn/product/4bc5deda13fcd876c304159cf4fc628c,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc portable Asus Zenbook 14X i7 12é Gèn 16Go 512Go SSD - Gris (UX5401ZA-L7052W),3559,,,,Technopro,Pc portable,Asus Zenbook 14X i7 12é Gèn,,i7,16Go,16Go,,,Gris,
https://barbechli.tn/product/f8fe54248222c09d4f862293ba6e5bc8,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable Gamer MSI Cyborg 15 A13VE / i7 13è Gén / 32Go / RTX 4050,3579,3569.0,DT,,Technopro,PC Portable,Gamer MSI Cyborg 15 A13VE / i7 13è Gén /,,i7,32Go,32Go,RTX 4050,,,
https://barbechli.tn/product/a65e0f27bdfabf3b00f1abe8c17f7351,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,PC Portable MSI Cyborg 15 A13VE / I5-13420H / RTX 4060 8G / 32 Go / 512 Go SSD / Windows 11,3959,,,,Technopro,PC Portable,MSI Cyborg 15 A13VE / I5-13420H / RTX 4060 8G /,,I5,32 Go,32 Go,RTX 4060,,,Windows 11
https://barbechli.tn/product/a28187048b99332c78b0bb544c6cc6c5,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc portable ASUS FA617XS-N4085W-32,4789,,,,Technopro,Pc portable,,N4085,N4085,,,,,,
https://barbechli.tn/product/9740d2efc76171893de8fc67ef5d0f6a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc Portable MSI Prestige 15 i7 12Gén - 8Go 512Go SSD - Gris (9s7-16s811-033-8),4750,3899.0,DT,,Technopro,Pc Portable,MSI Prestige 15 i7 12Gén -,,i7,8Go,8Go,,,Gris,
https://barbechli.tn/product/048d4b12d5dc029e5041e96136985700,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,Pc portable ASUS FA617XS-N4085W,4599,,,,Technopro,Pc portable,,N4085,N4085,,,,,,
https://barbechli.tn/product/730085c314227670d85379ce2945c093,https://barbechli.tn/prefix/polls/assets/images/logos/logo-technopro_online.jpg,"Pc Portable Lenovo ThinkPad T14s Gen 3 14"" Intel i5 16 Go 1 To SSD - Gris",4939,,,,Technopro,Pc Portable,"Lenovo ThinkPad T14s Gen 3 14""",Intel,i5,16 Go,16 Go,,"14""",Gris,
https://barbechli.tn/product/1386b1908b53861387e680dcf2a12047,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo IdeaPad Slim 3 15IRH8 / i7-13620H / 16 Go / 512 Go SSD / Gris + Sacoche Lenovo Originale T210 Offerte,2019,,,,Tunisianet,Pc Portable,Lenovo IdeaPad Slim 3 15IRH8 / i7-13620H /,,i7,16 Go,16 Go,,,Gris,
https://barbechli.tn/product/07022903f70a7e639aaeb678e3110b3d,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0046nk / i5-1334U / MX570 2G / 24 Go / 512 Go SSD / Windows 11 / Gold,2069,1998.0,DT,,Tunisianet,Pc Portable,HP 15-fd0046nk / i5-1334U / MX570 2G /,,i5,24 Go,24 Go,,,Gold,Windows 11
https://barbechli.tn/product/7cc2965e64b16d8594112002601f7482,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Bleu Avec SACOCHE Offert,699,719.0,DT,-3.0,Tunisianet,Pc Portable,Lenovo IdeaPad 1 15IJL7 /,Celeron,Celeron N4500,8 Go,8 Go,,,Bleu,
https://barbechli.tn/product/05cf0d4b5df1af4fc8543440d56e3c93,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo IdeaPad 1 15IJL7 / Celeron N4500 / 8 Go / 256 Go SSD / Windows 11 Pro / Gris Avec SACOCHE Offert,759,769.0,DT,-1.0,Tunisianet,Pc Portable,Lenovo IdeaPad 1 15IJL7 /,Celeron,Celeron N4500,8 Go,8 Go,,,Gris,Windows 11
https://barbechli.tn/product/938213dd1576eccc71a745cca136f9b2,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0029nk / Intel N100 / 4 Go / Windows 11 / Bleu AVEC SACOCHE OFFERTE,779,799.0,DT,-3.0,Tunisianet,Pc Portable,HP 15-fd0029nk /,Intel,N100,4 Go,4 Go,,,Bleu,Windows 11
https://barbechli.tn/product/7b151d7172a1c797b684b2a7430966d2,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo V15 G2 IJL / N4500 / 16 Go / 256 Go SSD / Noir,795,779.0,DT,,Tunisianet,Pc Portable,Lenovo V15 G2 IJL /,N4500,N4500,16 Go,16 Go,,,Noir,
https://barbechli.tn/product/124050fcdb5d6213d82ecf87ebf91cd1,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable ASUS Vivobook 15 X515KA / Celeron N4500 / 16 Go / 256 Go SSD / Silver Avec Sacoche Offerte,789,809.0,DT,-2.0,Tunisianet,Pc Portable,ASUS Vivobook 15 X515KA /,Celeron,Celeron N4500,16 Go,16 Go,,,Silver,
https://barbechli.tn/product/779750ba277e58ab9b90c4d1ef9ec8b9,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo V15 G2 IJL / N4500 / 16 Go / 256 Go SSD / Noir Avec Sacoche Offerte,805,779.0,DT,,Tunisianet,Pc Portable,Lenovo V15 G2 IJL /,N4500,N4500,16 Go,16 Go,,,Noir,
https://barbechli.tn/product/3e34e1fa2bf9c411a87cd84c1fb5cf15,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo ThinkPad T14 Gen 5 / Ultra 5 135U / 32 Go DDR5 / 1 To SSD / Windows 11 / Noir,5119,,,,Tunisianet,Pc Portable,Lenovo ThinkPad T14 Gen 5 /,Ultra 5,Ultra 5,32 Go,32 Go,,,Noir,Windows 11
https://barbechli.tn/product/7eceab59cb7b4d8576210700b02c3eeb,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Ecran Dell 22"" E2223HN Full HD / 60Hz / Garantie 3 ans",362,355.0,DT,,Tunisianet,Ecran,,,,,,,"22""",,
https://barbechli.tn/product/eb2736b3fb030d479eae80fd48f555a2,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Écran Gaming AIWA MD2403 24"" Full HD IPS / 180 Hz",389,405.0,DT,-4.0,Tunisianet,Écran Gaming,,,,,,,"24""",,
https://barbechli.tn/product/134d4d22b3ae9f17930e30161e00a41b,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Écran Gaming MSI G244F E2 24"" Full HD IPS / 180 Hz / Noir",499,489.0,DT,,Tunisianet,Écran Gaming,,,,,,,"24""",Noir,
https://barbechli.tn/product/8fd6083d004968a8c4e32cf6dd083a40,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Écran Gaming Lenovo Legion R25f-30 24.5"" LED Full HD VA / 240 Hz / Noir",649,,,,Tunisianet,Écran Gaming,Lenovo Legion,R25,R25,,,,"5""",Noir,
https://barbechli.tn/product/f936d7a4434ce12143616cd0cbd8a3bc,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"Écran AIWA 27"" QHD VA / 165 Hz / Noir",679,689.0,DT,-1.0,Tunisianet,,,,,,,,"27""",Noir,
https://barbechli.tn/product/41bb6b52837fa1d855e843905ce24984,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Asus VivoBook 15 X1504 / i3 13è Gén / 4 Go / Win11 / Silver Avec SACOCHE Offerte,1059,1039.0,DT,,Tunisianet,Pc Portable,Asus VivoBook 15 X1504 / i3 13è Gén /,n11,i3,4 Go,4 Go,,,Silver,
https://barbechli.tn/product/671c402d56c3e0ba6a0c2c84a4a6ed21,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable dynabook SATTELITE PRO L50-J-10Z / i5 11é Gén / 8 Go / Noir,1813,,,,Tunisianet,Pc Portable,dynabook SATTELITE PRO L50-J-10Z / i5 11é Gén /,,i5,8 Go,8 Go,,,Noir,
https://barbechli.tn/product/6ac6b7acca2f8c8262943b9b4a7caec6,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0079nk / i5-1334U / MX570 2G / 32 Go / 512 Go SSD / Silver / Windows 11 Pro,2049,,,,Tunisianet,Pc Portable,HP 15-fd0079nk / i5-1334U / MX570 2G /,,i5,32 Go,32 Go,,,Silver,Windows 11
https://barbechli.tn/product/da0a32925e7cc5e728d7c44a80b39e42,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0286nk / i7-1355U / 12 Go / 512 Go SSD / Silver,2129,2140.0,DT,-0.51,Tunisianet,Pc Portable,HP 15-fd0286nk / i7-1355U /,,i7,12 Go,12 Go,,,Silver,
https://barbechli.tn/product/9ea0f938841e9c4c15fdbdd1344b4d3a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0127nk / i7-1355U / 32Go / 1 To SSD / Silver / Windows 11 Pro,2585,,,,Tunisianet,Pc Portable,HP 15-fd0127nk / i7-1355U /,,i7,32Go,32Go,,,Silver,Windows 11
https://barbechli.tn/product/b5e2d498d0312c47d704083db17034c3,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,"PC Portable Apple MacBook Air M2 (2023) 15"" / 8 Go / 512 Go SSD / Midnight",5999,6459.0,DT,-7.0,Tunisianet,PC Portable,Apple MacBook Air,Apple,M2,8 Go,8 Go,,"15""",,
https://barbechli.tn/product/acf2dfb04eff511ecbbd12f103dd09b1,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable DELL Vostro 3520 / i3-1215U / 16 Go / 512 Go SSD / Noir Avec SACOCHE Offert,1095,1049.0,DT,,Tunisianet,Pc Portable,DELL Vostro 3520 / i3-1215U /,,i3,16 Go,16 Go,,,Noir,
https://barbechli.tn/product/e4bffb10261f853d90e3700975bae1d6,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo IdeaPad 1 15IAU7 / i3-1215U / 8 Go / Gris / Avec Sac Lenovo Offert,1179,,,,Tunisianet,Pc Portable,Lenovo IdeaPad 1 15IAU7 / i3-1215U /,,i3,8 Go,8 Go,,,Gris,
https://barbechli.tn/product/a61fea32713d44df66a67d14309dd926,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable ASUS Vivobook 15 X1504VA / i3-1315U / 24 Go / 512 Go SSD / Windows 11 / Bleu,1205,1235.0,DT,-2.0,Tunisianet,Pc Portable,ASUS Vivobook 15 X1504VA / i3-1315U /,,i3,24 Go,24 Go,,,Bleu,Windows 11
https://barbechli.tn/product/df349985de5b831c8d05a98483635cb7,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable ASUS Vivobook 15 X1504VA / U3-100U / 8 Go / 512 Go SSD / Windows 11 / Bleu,1255,1265.0,DT,-0.79,Tunisianet,Pc Portable,ASUS Vivobook 15 X1504VA / U3-100U /,,,8 Go,8 Go,,,Bleu,Windows 11
https://barbechli.tn/product/39343e06bb533605e4326ecc703612ce,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable HP 15-fd0053nk / i3-N305 / 32 Go / 512 Go SSD / Silver,1285,1339.0,DT,-4.0,Tunisianet,Pc Portable,HP 15-fd0053nk / i3-N305 /,N305,i3,32 Go,32 Go,,,Silver,
https://barbechli.tn/product/3d0e259576f9a1aa86b4a711dafd3d3b,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable Lenovo ThinkBook 16 G6 en IRL / i3-1315U / 24 Go DDR5 / 512 Go SSD / Gris,1599,1569.0,DT,,Tunisianet,Pc Portable,Lenovo ThinkBook 16 G6 en IRL / i3-1315U /,R5,i3,24 Go,24 Go,,,Gris,
https://barbechli.tn/product/c2895c5b1aa4fdf6cc05f928dc6787ff,https://barbechli.tn/prefix/polls/assets/images/logos/logo-tunisianet.jpg,Pc Portable ASUS Vivobook 15 X1504VA / U7-150U / 24 Go / 512 Go SSD / Windows 11 / Silver,2335,2235.0,DT,,Tunisianet,Pc Portable,ASUS Vivobook 15 X1504VA / U7-150U /,,,24 Go,24 Go,,,Silver,Windows 11
https://barbechli.tn/product/eda05af799171b475dd83508b83b53d2,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mediavision.jpg,Pc Portable LENOVO LOQ 15IRH8 i5 12ème Gén.- 24Go - 512Go SSD - RTX 3050,2779,,,,Mediavision,Pc Portable,LENOVO LOQ 15IRH8 i5 12ème Gén.-,,i5,24Go,24Go,RTX 3050,,,
https://barbechli.tn/product/b3f0e90e940e473b9f11fa02da1e9e1d,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mediavision.jpg,Pc Portable LENOVO LOQ 15IRH8 i5 12ème Gén.- 24Go - 512Go SSD - RTX 2050,2279,,,,Mediavision,Pc Portable,LENOVO LOQ 15IRH8 i5 12ème Gén.-,,i5,24Go,24Go,RTX 2050,,,
https://barbechli.tn/product/3c19ad5a2d3c3be9f1c7fbf4d64f096a,https://barbechli.tn/prefix/polls/assets/images/logos/logo-mediavision.jpg,Pc Portable ASUS TUF507VU-LP143W I9 13ème Gén.-16Go - 512 Go SSD,4469,,,,Mediavision,Pc Portable,ASUS TUF507VU-LP143W I9 13ème Gén.-16Go -,,I9,16Go,16Go,,,,
